Site,spec_code,site_code,trap_type,spec_no,spec_notes,class,order,fam,genus,specie,fun_group,month,start_date,end_date,lat,long,elevation_m,county
Park Hill School Garden,PAR-V-211,PAR,vane,211,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-212,PAR,vane,212,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-213,PAR,vane,213,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-214,PAR,vane,214,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-215,PAR,vane,215,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-216,PAR,vane,216,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-217,PAR,vane,217,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-218,PAR,vane,218,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-219,PAR,vane,219,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-220,PAR,vane,220,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-221,PAR,vane,221,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-222,PAR,vane,222,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-223,PAR,vane,223,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-224,PAR,vane,224,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-225,PAR,vane,225,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-226,PAR,vane,226,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-227,PAR,vane,227,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-228,PAR,vane,228,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-229,PAR,vane,229,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-230,PAR,vane,230,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-231,PAR,vane,231,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-232,PAR,vane,232,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-233,PAR,vane,233,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-234,PAR,vane,234,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-235,PAR,vane,235,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-236,PAR,vane,236,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-237,PAR,vane,237,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-238,PAR,vane,238,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-239,PAR,vane,239,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-240,PAR,vane,240,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-241,PAR,vane,241,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-242,PAR,vane,242,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-243,PAR,vane,243,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-244,PAR,vane,244,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-245,PAR,vane,245,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-246,PAR,vane,246,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-247,PAR,vane,247,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-248,PAR,vane,248,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-249,PAR,vane,249,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-250,PAR,vane,250,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-251,PAR,vane,251,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-252,PAR,vane,252,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-253,PAR,vane,253,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-254,PAR,vane,254,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-255,PAR,vane,255,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-256,PAR,vane,256,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-257,PAR,vane,257,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-258,PAR,vane,258,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-259,PAR,vane,259,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-260,PAR,vane,260,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-261,PAR,vane,261,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-262,PAR,vane,262,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-263,PAR,vane,263,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-264,PAR,vane,264,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-265,PAR,vane,265,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-266,PAR,vane,266,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-267,PAR,vane,267,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-268,PAR,vane,268,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-269,PAR,vane,269,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-270,PAR,vane,270,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-271,PAR,vane,271,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-272,PAR,vane,272,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-273,PAR,vane,273,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-274,PAR,vane,274,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-275,PAR,vane,275,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-276,PAR,vane,276,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-277,PAR,vane,277,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-278,PAR,vane,278,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-279,PAR,vane,279,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-280,PAR,vane,280,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-281,PAR,vane,281,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-282,PAR,vane,282,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-283,PAR,vane,283,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-284,PAR,vane,284,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-285,PAR,vane,285,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-286,PAR,vane,286,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-287,PAR,vane,287,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-288,PAR,vane,288,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-289,PAR,vane,289,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-290,PAR,vane,290,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-291,PAR,vane,291,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-292,PAR,vane,292,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-293,PAR,vane,293,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-294,PAR,vane,294,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-295,PAR,vane,295,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-296,PAR,vane,296,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-297,PAR,vane,297,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-298,PAR,vane,298,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-299,PAR,vane,299,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-300,PAR,vane,300,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-301,PAR,vane,301,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-302,PAR,vane,302,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-303,PAR,vane,303,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-304,PAR,vane,304,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-305,PAR,vane,305,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-306,PAR,vane,306,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-307,PAR,vane,307,bee,Insecta,Hymenoptera,Apidae,Bombus,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-308,PAR,vane,308,bee,Insecta,Hymenoptera,Apidae,Bombus,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-309,PAR,vane,309,bee,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-310,PAR,vane,310,bee,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-311,PAR,vane,311,bee,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-312,PAR,vane,312,bee,Insecta,Hymenoptera,Apidae,Apis,mellifera,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-313,PAR,vane,313,bee,Insecta,Hymenoptera,Apidae,Apis,mellifera,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-314,PAR,vane,314,bee,Insecta,Hymenoptera,,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-315,PAR,vane,315,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-316,PAR,vane,316,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-317,PAR,vane,317,bee,Insecta,Hymenoptera,,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-318,PAR,vane,318,bee,Insecta,Hymenoptera,Apidae,Apis,mellifera,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-319,PAR,vane,319,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-320,PAR,vane,320,bee,Insecta,Hymenoptera,Apidae,Apis,mellifera,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-321,PAR,vane,321,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-322,PAR,vane,322,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-323,PAR,vane,323,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-324,PAR,vane,324,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-325,PAR,vane,325,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-326,PAR,vane,326,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-327,PAR,vane,327,bee,Insecta,Hymenoptera,,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-328,PAR,vane,328,bee,Insecta,Hymenoptera,,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-329,PAR,vane,329,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-330,PAR,vane,330,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-331,PAR,vane,331,bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-332,PAR,vane,332,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-333,PAR,vane,333,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-334,PAR,vane,334,longhorn bee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-335,PAR,vane,335,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-336,PAR,vane,336,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-337,PAR,vane,337,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-338,PAR,vane,338,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-339,PAR,vane,339,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-340,PAR,vane,340,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-341,PAR,vane,341,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-342,PAR,vane,342,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-343,PAR,vane,343,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-344,PAR,vane,344,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-345,PAR,vane,345,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-346,PAR,vane,346,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
